,Eigen,Degree,Between,Between Sub,RWR,RWR Sub
NDUFS3,0.004420861130752828,0.00724509630676798,0.0003051160701666063,900.0273618359397,0.00024406046644248524,0.00027336867005594244
PSMB6,0.011227229805094238,0.01007245096306768,0.0005595420986074372,1781.576982695006,0.000303363016481989,0.0002873520893073893
EIF4A1,0.015187874568642387,0.015020321611592155,0.0006767023465905878,3375.865283663414,0.00042538659664205925,0.000446019787049741
UQCRFS1,0.006562298587567917,0.013960063615479768,0.00136141823071818,3823.3734111341946,0.0005068866591453774,0.0004935072640754048
RPS7,0.007717569444367149,0.01431348294751723,0.0006375021592027647,1812.444222589736,0.0004243704599426369,0.00045527903097527367
MT-CYB,0.010932504171130085,0.01590386994168581,0.0017594095750267597,3671.6625142034,0.0005249808322009853,0.000582685256936592
CARS,0.003840700561956942,0.007775225304824174,0.00019662543498246365,345.9562564110197,0.0002406766673784756,0.00020669260316527434
GATB,0.0006930141384661798,0.001590386994168581,6.136583472958536e-06,9.726573307018608,7.131346094719022e-05,4.2558233353141445e-05
EXO1,0.0042484445635268455,0.00424103198444955,8.552426357964542e-05,319.7038656707406,0.0001485208786280371,0.00016560396608975738
OGDH,0.013082501615923165,0.015550450609648348,0.0009187757917258008,2554.45727157164,0.000473643359161816,0.0004907219659151855
GLUL,0.013107498463348754,0.010779289627142604,0.0004829902515023509,662.2169752989513,0.0003299605678004449,0.0003375017408518012
CAT,0.05961750651909062,0.042410319844495496,0.004344066215916213,9552.066408603614,0.0011396864825816467,0.0011458052365373654
SDHA,0.01132467829429114,0.011662837957236261,0.000531891857625034,1346.5735800729656,0.0003509529083771908,0.0003683731968272723
ALB,0.12609469493993644,0.10584908994522,0.0188549292403756,47600.38574020857,0.0027661366716651946,0.0028302880774898065
RHO,0.011778795562496452,0.01007245096306768,0.0017444438441049522,5510.787160520507,0.0003408516928119244,0.00039287234902516776
CYCS,0.06969448346686663,0.06520586676091182,0.012515506335341512,35321.462275292215,0.0019086766697453768,0.0019146374270819413
PFAS,0.0004730432348337014,0.0012369676621311187,9.276704887702021e-06,32.343329034924736,6.444410920882347e-05,3.6564663969859004e-05
CS,0.017765862984078208,0.021911998586322673,0.0016882187231586343,3855.6862540411917,0.0006613805963435622,0.0006401705031731421
PGC,0.0061851718221634005,0.0056547093125993994,0.0001776643129169799,539.3819352943913,0.00018533737369192624,0.0001655243908510818
PPARGC1A,0.020432850412813466,0.01820109559992932,0.0012137962755351562,3739.3001094177944,0.000506519330035103,0.00044453609251919043
PPARG,0.061733269254871784,0.043823997172645346,0.004748645940718297,13939.469365316118,0.0012036040300349377,0.0010966123809384558
TFAM,0.013693398279459847,0.009012192966955292,0.00023490575581674265,830.2942842072501,0.00026674702159984026,0.0002391216359919025
GLS,0.011083747121667414,0.006714967308711787,0.0003722966995475599,1018.0347737216692,0.00021542587639278697,0.0001891316323897626
PYURF,0.00021769234624166705,0.0008835483300936561,2.032756200833494e-05,0.398478494264518,6.357849118668541e-05,7.856201851979579e-05
COX4I1,0.01921073130211662,0.018907934264004243,0.001258450009119731,2935.6564880677765,0.0005540501144479614,0.0005938749259049389
GLS2,0.009303894839500346,0.006714967308711787,0.00011182902143773022,232.0921290267128,0.00020801053805413245,0.00018435239091315703
SCO2,0.0035281669960114726,0.0028273546562996997,2.443251716009065e-05,69.76775479462295,0.00010243433584346205,0.0001270092468765926
ABAT,0.0013845074950670927,0.002297225658243506,2.0421111712773343e-05,43.38801666743456,9.372836958243091e-05,6.329773822639584e-05
ASS1,0.006089261327829756,0.0065382576426930555,0.0002631224496342379,533.2227320119177,0.0002214915874531725,0.00018199095066949922
CLPP,0.0013732447407647762,0.002120515992224775,6.699138702816738e-05,371.7623004387768,9.064199286817781e-05,6.460808652824563e-05
UROD,0.0028770406971101404,0.0037109029863933557,8.117976403834116e-05,238.0787733978833,0.00013162624463488928,9.57828488695487e-05
GLUD1,0.006993121211318671,0.007951934970842905,0.0003392522749579036,339.14656966856563,0.00026281879606044624,0.0002147082737574496
VDAC1,0.029889652402158944,0.046651351828945045,0.01608731021205136,54334.85180633754,0.0017650272667261925,0.0020377410443060346
SDHB,0.014625611045607495,0.01431348294751723,0.0010959017604788815,2669.735946803057,0.0004623613673819092,0.00047966020421055957
ALDH18A1,0.007780607763859372,0.013606644283442305,0.001154237568659331,1834.9952182927923,0.00045549279193164217,0.00043317411915941165
POLG,0.00167762275530655,0.0017670966601873123,2.9193807980530487e-05,99.86271153566622,7.762163090276007e-05,4.9113907960524876e-05
PTCD1,0.0003659599282119011,0.0008835483300936561,2.15979923039525e-06,4.237152842598061,5.393445190142858e-05,2.852747126876694e-05
TRIT1,0.00054824844232004,0.0012369676621311187,2.1012580668383227e-05,59.129714028479974,6.362932480676357e-05,3.5200948412386395e-05
ENSP00000400168,0.00044955724812120404,0.0010602579961123874,2.448964346939182e-06,5.171105784830517,5.862357375001871e-05,3.3394246583065e-05
IMMT,0.0009305931334581675,0.0019438063262060435,2.400804616470668e-05,64.47636821048579,8.46106807544245e-05,0.00011242531078344882
BCS1L,0.004783288288924543,0.0169641279377982,0.0017390669314596534,4417.786247320403,0.0006306169509577781,0.0006393239526356282
GLUD2,0.0038940400193131297,0.004947870648524475,0.0003205528617897007,669.9034769974131,0.00018950719869372223,0.00016326102750987024
FIS1,0.0062242165103225874,0.004417741650468281,6.681103913978445e-05,208.23049502280998,0.00014551185093938379,0.00017518825599464806
APP,0.07485963767771837,0.05831418978618131,0.006783759962045831,15939.92185026086,0.0015040489988053145,0.0016164952787386634
MFN2,0.011447411815061927,0.009012192966955292,0.000567979187378186,1600.9946084235544,0.00029368086756500795,0.00034122847222902954
SOD1,0.04053769177265562,0.03021735288920304,0.003045097884351337,7474.779623998748,0.0008267329258017908,0.0008570083293040501
PNOC,0.014634020735139378,0.017670966601873124,0.0003110478559698653,558.3580608481619,0.0004428545482172763,0.00045251355944332666
PARVA,0.008508326240643157,0.007775225304824174,0.0002878975109266772,639.4383997886936,0.0002448423428519405,0.00027855384416018627
C5AR1,0.020753349252285072,0.016433998939742005,0.00020480601901708427,274.58571085121787,0.000402229217721688,0.00045780810238095634
TTN,0.010841001441985198,0.01608057960770454,0.000962049023341321,2652.7912990683653,0.0005113401009845947,0.00047377489495482986
C4A,0.012073261993413718,0.011132708959180067,0.0004937245636271532,1071.645306003521,0.0003285592707935752,0.00037621018289180357
OPA1,0.005254096078882595,0.0035341933203746245,0.00017206197729049632,559.5368969321958,0.00012978468516773917,0.00016915941330730824
MT-ND3,0.0030173177417617946,0.004064322318430819,6.816736467476825e-05,214.25047929694688,0.00013988966158330585,0.00016634140285402707
MFN1,0.006446661814321198,0.005301289980561937,7.632048067294017e-05,277.60999117175373,0.0001685825253523814,0.00020220196359160478
GUK1,0.0056516807315569045,0.006184838310655593,0.0004543057317284722,1315.7151745532924,0.0002217402771228646,0.0002124680622803116
CDC42,0.06128390767982575,0.047888319491076164,0.004150727542786126,12382.16006050079,0.001283285008744232,0.0013932993344088992
GSS,0.005926365996714644,0.004771160982505743,2.855533889419038e-05,43.652888904474366,0.0001503655379255516,0.00011665152288297936
ALDH3A1,0.010115812078094226,0.009719031631030217,0.0005936714766227935,1349.5049431955197,0.00031369008014442006,0.0003255770436694018
ALDH2,0.006114500457790704,0.007951934970842905,0.0002714369786423004,588.6713398114022,0.00025597829775888983,0.00022134123995446716
UQCRC2,0.0071164961312061405,0.010955999293161336,0.0009016297076664783,3842.6564749034455,0.0003843014477442192,0.0004253060794767745
COX6C,0.0016001894859007494,0.004064322318430819,0.00013921587511422416,521.8571150053566,0.0001682839173850986,0.00018727661801695386
ALDH3A2,0.007262058946896383,0.007598515638805443,0.00044878260290157675,814.0759557692907,0.0002572823008839052,0.0002888732591537488
GAD1,0.011326344578381173,0.00989574129704895,0.0005130721966899577,911.7975146266325,0.0003139724123314393,0.0003458708019023891
GCLM,0.006483424303518618,0.0056547093125993994,0.0001265756783654394,240.70189207422794,0.0001797646932861867,0.00014770499917502998
MMP24,0.01381526828953768,0.003887612652412087,1.7124430349656017e-05,27.803303612752934,0.00011582406284555287,0.00013932173717287735
GFPT2,0.005328078306384089,0.0033574836543558933,3.319781464471172e-05,81.72481373289733,0.0001134261719809914,8.852629001302385e-05
CCNB1,0.038687140875631514,0.023148966248453792,0.0021203915125313356,8156.795442270963,0.0006626375912325772,0.0006054389348592118
HIST2H3PS2,0.03010398384986327,0.013960063615479768,0.0003631266508151587,1314.1040815866809,0.00037786629898695534,0.00031522848782885443
GFPT1,0.00643497257507941,0.003887612652412087,5.97701801548852e-05,155.12815269680493,0.0001292814448781358,0.00010376294014839617
ALDH7A1,0.007973764631194858,0.006008128644636862,0.0002989685720558857,583.1851124581169,0.00019863315659656444,0.00017169172657949803
NDUFS1,0.0040111622812763524,0.006891676974730518,0.00023928095081712124,698.4706840444481,0.00023088610453462154,0.00025757537950940325
ALDH1A3,0.0063240863147067975,0.00989574129704895,0.0010472612203033336,2288.2213650022127,0.00036061798256314384,0.00031339251029555826
GAD2,0.009105142201019064,0.008305354302880368,0.0004241658183272086,827.8338995542671,0.00027739482807474824,0.0002996152123025499
SCN10A,0.006607878133517258,0.0056547093125993994,0.00010868701620453816,292.5401635379694,0.0001768628028700875,0.00021862136744485084
GCLC,0.011495375548615561,0.00989574129704895,0.0005991702426068945,892.071819076633,0.000306395782676158,0.0002550731567405804
RNPEP,0.003173507787498618,0.0028273546562996997,2.9892209360314835e-05,72.68456845222366,0.00010641646144802938,0.00013949494187001128
MMP16,0.016053096370714566,0.005124580314543206,0.00014360327350160335,383.747868859661,0.00015036346162524108,0.0001786479692845658
PPIB,0.011437771250008154,0.011486128291217531,0.0006392329916319098,1210.022909893647,0.0003455589383031824,0.0003664892789197546
SUGP1,0.0008261871372575579,0.001590386994168581,1.5745155953652633e-05,67.22703270729524,7.187650153706406e-05,4.0092623905330484e-05
GMPS,0.011714618355144087,0.013606644283442305,0.0012712568532018591,3857.5618743585464,0.0004181454116458962,0.00039040636736574296
NDUFS2,0.003124514649567294,0.007068386640749249,0.0005131860895984835,1393.937368978266,0.00027940997588371834,0.0003016992719225394
MATK,0.015253442678375853,0.006361547976674324,3.222739412826696e-05,63.54209856433928,0.0001741530744293126,0.0001525929356597163
OTC,0.0036294089875679586,0.005831418978618131,0.00013845178630024623,121.4479412988554,0.00020132235716055152,0.00016113992148093835
NDUFB8,0.004000233684835453,0.0056547093125993994,0.0003457487469604565,593.774724459367,0.00020997751871960156,0.0002345934862325736
TOMM20,0.009114042269137423,0.011132708959180067,0.0005726428480243567,1771.9867421192612,0.000355673092336823,0.00040447817292154926
LAP3,0.003928076792389391,0.0065382576426930555,0.0005858730895339381,1246.3876217640125,0.00024115862324946533,0.00025890980688309965
PEPD,0.004293618337506959,0.004594451316487012,0.00021021160642666753,803.6029986618347,0.00016586115211246645,0.00014657801981400825
HAL,0.0026181709849216,0.0019438063262060435,2.728960301727499e-05,22.552178015675565,8.30408992810148e-05,4.542270480670143e-05
ALDH3B1,0.005250891738968753,0.009012192966955292,0.0004531467211778553,713.3679096381828,0.0002783062579657245,0.0003250379306519935
NDUFS8,0.002833998707874579,0.007068386640749249,0.0002963396118129902,707.1246217565214,0.00024475260160698975,0.0002724580586332784
ALDH4A1,0.0020757781404384386,0.0024739353242622373,2.9218266365125957e-05,13.37368744128481,0.000100265897692584,6.426807516398806e-05
DHRS11,0.003509629068960112,0.005477999646580668,0.00013783939445705153,358.561846369149,0.00018923582394552306,0.00016613222429491696
ALDH3B2,0.004610793422034674,0.005301289980561937,0.0001283203246067193,291.6661571292575,0.0001837818978573945,0.0001668404523528362
ITPA,0.004260727054061361,0.01007245096306768,0.0004183441272372384,1280.2126794418161,0.00031323425572626353,0.00025028439361599687
GADL1,0.0004663785760727642,0.002120515992224775,2.528867423949507e-05,66.0124650883131,9.2653646500465e-05,6.535325429576306e-05
RBKS,0.0017703536380278626,0.003180773988337162,0.00020518389351824147,349.5293896358194,0.000136141706368674,9.49314365721253e-05
MED28,0.006267899949640885,0.0065382576426930555,0.0001010514085045195,395.8952444414236,0.00019626029840775718,0.00014900897015873084
RNPEPL1,9.790402175715552e-05,0.0008835483300936561,7.091946358267508e-06,4.466692564755748,5.8598442349317044e-05,2.706824265730812e-05
TRMU,0.00014814971201445573,0.0007068386640749249,2.00260083582177e-05,1.5433417012446633,5.972277078547089e-05,2.1252990100021588e-05
FAM69C,4.062830013889823e-05,0.0005301289980561937,6.793419978812703e-06,0.0030419441242567733,6.044998651288628e-05,1.2914530127793377e-05
SERPING1,0.011451463043646245,0.010249160629086412,0.00025429658164372943,645.4294026230476,0.00029133610124343633,0.0002777449309822238
COX8A,0.003987484236862004,0.005124580314543206,0.00023153417230459877,618.2418137571135,0.000185004744224012,0.00021831037764098374
C4B,0.005776356995896037,0.006184838310655593,0.0001730427693526787,401.8449726174832,0.000197477950075627,0.00024112395138149126
UGT1A8,0.009540673593636076,0.0197914825940979,0.000920857396721516,2157.6405504283744,0.0006354701333544705,0.0006982650114178961
SERPINB1,0.005794480955122646,0.0028273546562996997,7.673672063419722e-06,12.198540141519508,9.077537973992258e-05,0.00011567594977415989
SERPINB6,0.0073509693805740555,0.007068386640749249,0.00010664786288569711,112.0839786696428,0.00020681240623456138,0.00024574422078529087
UGT1A1,0.009500219870731637,0.019614772928079168,0.0009117475104399818,2153.8038570082986,0.0006304356349728291,0.0006940671476968017
SERPINH1,0.010514000313225849,0.01007245096306768,0.0005816193953116458,892.2557319783372,0.00031430532824481324,0.0003323550275675481
RAG1,0.016189049080302557,0.010249160629086412,0.0002739589422525957,878.3996010928475,0.00027941245682232735,0.00025979264549337024
LCP1,0.016485823035486655,0.014666902279554693,0.0005695950903350089,1785.8948844061465,0.00041215776944101515,0.0004676238703425984
ALDH1B1,0.002241388360390064,0.0035341933203746245,6.0720350282161303e-05,166.1074794402925,0.00012915718665523163,0.00010114511432066645
CSE1L,0.0031270443577618265,0.004064322318430819,0.00018487290226920988,953.3411412509222,0.0001610982970659255,0.00020505596112924905
DOHH,0.0014828318185349304,0.004417741650468281,0.00015977107197403956,200.69524427593112,0.00016689731473331065,0.00011009453613673873
ALDH9A1,0.0006607506542227837,0.0033574836543558933,3.6972785889731985e-05,48.75013923806543,0.00013192201010871305,9.965374715069863e-05
LTA4H,0.004289559363473267,0.007068386640749249,0.0001969171393154578,301.70940905288734,0.00022823050019941645,0.00020085619340518007
SRPX2,0.0013054807305323327,0.001590386994168581,2.751362516481682e-05,53.22444388580142,7.534729084620278e-05,0.0001073796279007456
PTGS1,0.006060000903559864,0.004417741650468281,4.022521596744653e-05,127.52014613339003,0.0001392181626442697,0.00017186460478647967
COX8C,0.0003597816368374162,0.0010602579961123874,4.348691943234312e-06,0.9825213924940815,5.8964669466527414e-05,3.059897258939079e-05
GSTO2,0.002888439189415665,0.007598515638805443,0.00021584151568256976,393.06572589242757,0.0002542276440978739,0.0002277079487356142
RAB11B,0.001715107746591443,0.00424103198444955,0.00013854006770438847,389.23172308702664,0.00016815672741145915,0.00021762322688241435
ALPP,0.0010552643659089292,0.001590386994168581,1.4254882314962554e-05,40.778397945804514,7.630422025245879e-05,0.00010665641959418378
GGT5,0.002246172792922706,0.0035341933203746245,4.389801141794673e-05,80.27963483441852,0.00012751236799240855,0.00015455079733154312
METTL17,0.00014959397147820845,0.0008835483300936561,2.4372550275085413e-05,101.42917660285339,6.582459885630006e-05,2.983845962586098e-05
C9orf41,4.076406184465517e-05,0.0005301289980561937,7.1503441636646856e-06,13.956518246300634,5.342666813908235e-05,1.965363614517203e-05
GATM,0.0011172864242439207,0.001590386994168581,2.7096783891589664e-06,3.915560274003157,6.902810987960843e-05,9.066663189114549e-05
ARCN1,0.0028552413361729134,0.0074218059727867115,0.0002998315052057917,1225.039484740365,0.00025416656929006936,0.0003171574413366336
NAGS,0.0013243410664761847,0.001590386994168581,1.5060185692210418e-05,17.234923831641506,7.82406659711972e-05,4.3258153689528285e-05
SDHC,0.03408670736304337,0.015020321611592155,0.0005178377688437461,1264.0253336568742,0.00040085649537452254,0.00041201616127130146
UPB1,0.0006340353194394788,0.0014136773281498499,2.306674777960993e-05,40.233975891826674,8.235114029380148e-05,4.27227666503933e-05
SFMBT1,0.0011527015640636908,0.002120515992224775,5.44919675064381e-05,23.465640766773713,0.00010042333460000413,5.525780355710371e-05
CST3,0.026245246012091706,0.03852270719208341,0.005768229469001671,10343.374368812292,0.0012334231497502415,0.0011296180295023398
EGLN3,0.013574142035139559,0.026859869234847147,0.00487565110814406,12482.648249040772,0.0009451948186658659,0.0007984485173731735
MYL12A,0.011693824241952418,0.02138186958826648,0.00203208732592441,6858.044754947542,0.0007012890567337478,0.0006619430570354854
TNNT1,0.009235095520593848,0.009365612298992755,0.0003150985082847799,523.869408405419,0.000295515240834424,0.00024574479010796944
CYB5A,0.006733364397065629,0.017494256935854394,0.0026813218060567027,5481.045043446906,0.0006454768208692778,0.000707286352371185
TSC22D1,0.0027158451737794155,0.0056547093125993994,0.0005030215287535529,566.6704172199059,0.00023388555927561863,0.00017673827303418235
ETFDH,0.0021412576843366465,0.007951934970842905,0.0004004773914160398,815.9932724132725,0.0003155375181491007,0.00032591612457893564
OCIAD2,0.0010505776664834516,0.008128644636861637,0.001945691611289073,1144.9285159235897,0.00040291287478637946,0.00028236863516305634
NDUFV1,0.004648906442662927,0.008835483300936562,0.0006726094072267412,2747.397469682922,0.0003192496640855741,0.00038625887632035537
NDUFA5,0.0027059998242221486,0.005124580314543206,0.0001427310307969883,372.51667936614825,0.00018360192671421527,0.00020732402998302363
NDUFC1,0.00423696531175817,0.024916062908641103,0.0039157529883520475,12351.483899912862,0.0009358707557370341,0.0010466493862842678
NDUFB7,0.0016744163881396738,0.004064322318430819,0.0002108899462281803,575.1696816921657,0.00016015275885785624,0.0001891426350908077
NDUFS7,0.0023797078451546112,0.00424103198444955,7.630602924774402e-05,109.98725069145945,0.00014790408388807484,0.0001725829654573862
COX6B1,0.0015494328595388272,0.004417741650468281,0.00013689639498933558,317.6188370976794,0.0001703832513173341,0.00019762811504086275
COX5B,0.004498958090007267,0.00865877363491783,0.00043621469520558107,1274.557378120087,0.00030367193831197086,0.0003074396913587156
NDUFA9,0.005689453732148788,0.0074218059727867115,0.00025755984767729514,685.5694510593779,0.00024072113694805088,0.00027440995999961093
NDUFS4,0.002158461492369089,0.004064322318430819,7.693313073549042e-05,216.72933023703496,0.0001415368160010146,0.0001673351513226573
COX5A,0.0060182767580838166,0.012369676621311186,0.001410157689259147,3909.4987861452423,0.0004516504408456588,0.0005424453957935826
NDUFV2,0.004054266702947367,0.004947870648524475,0.00015919652414806364,680.7416704874954,0.00016755636915064605,0.00020066720230512683
UQCR10,0.002504728139862424,0.006008128644636862,0.0003180535955705033,1006.2589847099613,0.00023767040228286096,0.00023700808303792992
COX6B2,0.0016037487933155262,0.003004064322318431,0.00017256216595313347,21.196763868964005,0.00013690868273965998,0.00014019364861231576
MT-ND1,0.004756263713864949,0.004771160982505743,0.00011253993425677105,324.2443060806441,0.0001598582092589884,0.00018776753182326767
ATP5F1,0.004170198315203787,0.013076515285386111,0.0006881062122770146,2235.519962479112,0.00043319173410003074,0.0004877917496332034
UQCRB,0.002477142597523988,0.0056547093125993994,0.00019002878819138333,273.3014369598168,0.00020482047527444326,0.00022789972493873761
MT-ND4L,0.0013694330723694336,0.002297225658243506,1.7626636500249724e-05,56.299534266261155,9.168900069135547e-05,0.00011738951319120685
UQCRHL,0.0020780798221974425,0.005124580314543206,0.0003321090279986504,618.4283849211874,0.00020520911981383356,0.0001833818346102672
UQCR11,0.0015128450261967525,0.0037109029863933557,2.5211018611134704e-05,86.26637980637751,0.00013784889872134253,0.00016517631239526933
NDUFA4L2,0.0022178409602652987,0.010425870295105142,0.0009923418562437219,2123.4866986286315,0.00042083984703142834,0.000353559637350554
COX4I2,0.005776523139383518,0.006008128644636862,5.055576136822616e-05,157.40253681263778,0.0001920172558988021,0.00017005908211495206
NDUFA1,0.004404942294201809,0.004594451316487012,0.00014780112033357574,619.672571014762,0.00016067128740252269,0.00020072036714737678
MT-ND4,0.0023930583391209583,0.003887612652412087,0.00010263860397588744,297.7305779469868,0.00014171360749336932,0.00016672199071690087
MT-ND2,0.003036615745106249,0.004417741650468281,0.00020073353150549161,561.5523865106951,0.00016407915117879493,0.00019683161518644984
NDUFB6,0.0016843505153414837,0.0024739353242622373,0.00010359233688946044,452.22251846223907,0.00011396709712029792,0.00015787505014534076
MT-ND5,0.0013140273788258298,0.0028273546562996997,4.2635289345523074e-05,139.67697915450674,0.00011384438426767081,0.00014792341263070115
COX7B,0.0011988417726539102,0.0026506449902809685,4.6776377384587604e-05,33.662142785029474,0.00011276739764991595,0.00012959814717696671
MT-ND6,0.0018980430963285242,0.002297225658243506,2.1869510310079157e-05,58.87823818998777,9.274006484569528e-05,0.00011934630541554441
LIAS,0.002153230370094118,0.007598515638805443,0.0007053649303656367,863.1996971120891,0.0002999053920082873,0.00022879978817659513
UCP1,0.020374278950094513,0.020851740590210284,0.002099390168045965,3440.1161345654978,0.0006625750304121169,0.0006256017639074586
UCP2,0.011144785227385356,0.005831418978618131,7.544849818417989e-05,185.4034376688677,0.0001744458455065563,0.00020099002356448585
NRF1,0.004613726683433946,0.002297225658243506,9.834958722561894e-06,44.07852516622111,8.38592985747074e-05,5.704807309889419e-05
ADH1A,0.004782917202410826,0.011309418625198799,0.0008362886629021963,1325.39290956681,0.00040363217669240844,0.00041075026879181214
PARP6,0.00036622659318612694,0.0017670966601873123,3.482601528974043e-05,80.8274387674646,0.00010912127794229177,6.953184977265865e-05
NELFA,0.003619242277820428,0.010955999293161336,0.0006668391122247502,2673.9724758141165,0.00043216767857381114,0.00028961517578057354
DCUN1D4,0.003902899238023329,0.010425870295105142,0.0005468036143838295,1305.1095505741232,0.00041569067751591704,0.00026707307966859366
MAD2L1,0.011781827325379066,0.03445838487365259,0.0046215362217614684,18828.20994747365,0.0015102846340991477,0.0010813550371850252
NPY1R,0.014764566697093737,0.0197914825940979,0.0008385989856783419,987.6994977555902,0.0006173155369895084,0.0006395410805265654
GUCY1B3,0.0037881023218883643,0.009012192966955292,0.00036087522658491617,653.4522327916828,0.0002838836861461846,0.00022121642377169288
SYNPO2,0.002349111315350035,0.003887612652412087,9.057467742977164e-05,243.36209043314972,0.00014406983729977875,0.00017193632499449331
AVPR2,0.006993297549507104,0.005124580314543206,0.00010035643470298143,429.31338109057094,0.0001622511303568108,0.0002022582735471535
OLFM2,0.0004938804707275772,0.0024739353242622373,8.295752699303699e-05,207.8810912251176,0.0001389717674467228,0.00019106841153888906
ARHGAP24,0.005690208242212973,0.0074218059727867115,0.0002522733747352143,402.56360720970935,0.00026638677915577123,0.00032259251945828326
ARFIP1,0.0024718610930717267,0.006184838310655593,0.00035835997472908254,888.5962016451447,0.00024036098704553128,0.0003033126343410013
TMCC2,0.0013643056946243451,0.002297225658243506,7.14006587797193e-05,154.42421415509983,0.00012170908267208772,7.705377958957147e-05
TEK,0.02385795814888211,0.009542321965011487,0.00010465947839276861,268.5246274484849,0.0002522703906586085,0.00028756673688872664
EMCN,0.0034168099016737463,0.003004064322318431,4.326759442309403e-05,116.4778419997119,0.00011781817350685033,0.00015579384847209482
MAEA,0.004463906473188367,0.0084820639688991,0.0006031129566917288,975.4466452659616,0.00034528939567698166,0.0003390297051221707
COX7B2,0.0009174036912529734,0.001590386994168581,5.136375983804326e-05,16.561695749393074,8.497034177703238e-05,4.4317760858825775e-05
COMMD8,0.0041147562265648075,0.010602579961123874,0.0006349006929742861,2078.0687957776486,0.00043373922941111536,0.00027416802802348884
MGST1,0.010044177685484323,0.023855804912528717,0.003170356162532991,8220.140192266277,0.0008488162566568791,0.0009530030673612414
TIMP1,0.07037394778659607,0.06096483477646227,0.010878123394876444,14688.262072226227,0.0018807945198173472,0.0017654733935347357
SRC,0.11132571975192834,0.0978971549743771,0.016695776038148414,53618.3013232065,0.0026523282992151555,0.0029177092790948498
UGT2B7,0.005701876557399879,0.016610708605760735,0.0006419966412917834,1660.0908043502131,0.0005461496779777233,0.0005972573986517694
NR1H4,0.01803803220522135,0.0169641279377982,0.0007526010407393471,1795.297615091435,0.00048513830108586515,0.0004589899134070141
CYP3A4,0.015400634785368489,0.011309418625198799,0.0003694896617416768,877.6238898484685,0.00033124930898438364,0.0003764164087541307
TTR,0.020441499261506877,0.022442127584378867,0.0021788003207146747,3185.4533388877303,0.0006559530610349252,0.0006225672008399273
GUSB,0.013349568500669581,0.01449019261353596,0.0006130946056644945,2059.097272807407,0.00041446722797726756,0.0004565418330121769
ABCG2,0.030433180145070415,0.013783353949461036,0.0002970275057444511,986.8633658383437,0.00036391699424667717,0.00040474019678196746
NR1I2,0.012626459297657619,0.008835483300936562,0.00020509043683125067,419.2586136885815,0.00025442667576857644,0.00022564736938207583
CYP2E1,0.017977937995883077,0.011132708959180067,0.00026418882689277723,649.3304576500174,0.00031499610624083997,0.0003463473735016081
CYP19A1,0.025752275181913194,0.013253224951404843,0.0005490529754962299,716.2898785700388,0.00037588190409122864,0.00037089815444744543
FST,0.0051310989882149645,0.003180773988337162,2.4175028470699215e-05,49.67506471638855,0.00011315114012322956,7.386228217576065e-05
ALDH1A2,0.004603587986143775,0.006361547976674324,0.0003321644494177321,735.4415360261693,0.0002291078713695368,0.0002020923783359854
KL,0.014029290445188504,0.009719031631030217,0.00037359245470404407,1100.307742939319,0.0003021379593076127,0.00035695789257375685
ADH5,0.005245123683540674,0.006714967308711787,0.00018280618071243973,386.61501082193445,0.000217119830031543,0.0001908019636375252
GSTP1,0.02290802191707175,0.01449019261353596,0.0006009797403609112,1111.0852884345911,0.00041167369245816957,0.00037659825762142643
HNF4A,0.038498107589901215,0.022618837250397598,0.0012955189071239299,5058.803378324432,0.0006207420690515221,0.0005732440006722188
CYP1A2,0.007056727657357225,0.006008128644636862,7.122967260674419e-05,93.58402668632583,0.00018802527908797796,0.00021629813968276695
ABCB1,0.034884138824586984,0.018907934264004243,0.0009276636976299598,3032.4060228108488,0.0005133540095479501,0.0005649475454661404
LRPPRC,0.0054241610654347265,0.004771160982505743,0.00017021741704485336,652.2948440482174,0.00016015500357275238,0.00018671212446923013
PPIG,0.01661601867351358,0.013076515285386111,0.0009270370388172136,1493.3109809588543,0.0003951002453391084,0.00032927340433177763
CYP1A1,0.013324193989099382,0.01007245096306768,0.00048233068222525345,1546.2508850251943,0.0003023766979570043,0.0003223404368845738
ALDH1A1,0.020521796168297537,0.011132708959180067,0.0012415090585260308,4237.006989266748,0.0003384685745739705,0.00031870003426792855
CDX2,0.02084697921733281,0.01289980561936738,0.00034148242403819697,1124.2551025099815,0.0003706263334955772,0.00033036066369844367
UGDH,0.003431624161441682,0.003887612652412087,8.474076625558641e-05,178.52779233322988,0.00014948178792324344,0.00011108021719879595
AKR1C1,0.0031099626957419137,0.0026506449902809685,8.277085536018398e-06,14.110313572502086,9.646132164430591e-05,6.837804280895598e-05
EPHX1,0.004393383776788715,0.006008128644636862,0.00020406283574202176,274.3260830529607,0.00021457643263938887,0.0002565582369043984
HSD17B6,0.008348799155578044,0.006714967308711787,0.0002762159440000137,1091.5206472197722,0.0002152679673902596,0.0001909744195963354
ADH1B,0.0021900439534053213,0.005124580314543206,7.990514379700131e-05,130.65057421434435,0.00017629590565407892,0.00020592291316668863
CYP2B6,0.011355451815085665,0.010955999293161336,0.0003563648389978922,714.0233975571252,0.0003275460094074249,0.00035160851376879606
AOX1,0.003029607969493262,0.008305354302880368,0.0004229687411067065,893.832800085299,0.0003043059406867711,0.00028789707072840367
GSTM1,0.007617170972155749,0.008128644636861637,0.00024366917590052352,313.0995081293106,0.0002546166381910297,0.00021964792016135684
